DateTime,Open,High,Low,Close,Ticks(from bar),Volume(from bar),Delta_Close,Delta_Close,"Delta, %"
2025-12-12 4:30,6897.25,6898.5,6892,6897,6208,8012,-124,-124,-1.547678482
2025-12-12 5:00,6897,6902.25,6895.25,6896.25,4275,5394,-112,-112,-2.076381164
2025-12-12 5:30,6896.25,6899,6892.25,6898,3868,4792,-194,-194,-4.048414023
2025-12-12 6:00,6898.25,6900.5,6895.25,6897.25,3400,4146,-148,-148,-3.56970574
2025-12-12 6:30,6897.25,6899,6890.25,6893,5093,6365,-913,-913,-14.34406913
2025-12-12 7:00,6893,6898.25,6889.5,6897.25,5742,7246,552,552,7.617996136
2025-12-12 7:30,6897,6901.5,6893.25,6897,7082,9247,291,291,3.146966584
2025-12-12 8:00,6897,6904.25,6895.25,6902,7337,10086,624,624,6.186793575
2025-12-12 8:30,6901.75,6908,6899.5,6907.75,8442,11532,758,758,6.573014221
2025-12-12 9:00,6907.75,6909,6895.5,6896.25,15078,20178,-1034,-1034,-5.124392903
2025-12-12 9:30,6896.25,6903,6885.75,6889,109255,138394,-2186,-2186,-1.579548246
2025-12-12 10:00,6889,6889.5,6850,6851,134185,169815,-6681,-6681,-3.934281424
2025-12-12 10:30,6851,6869.75,6826.75,6831,150259,189716,-2554,-2554,-1.346222775
2025-12-12 11:00,6830.75,6838.25,6810.25,6826,167989,210692,676,676,0.320847493
2025-12-12 11:30,6826,6826.25,6805,6819.25,111113,135774,502,502,0.369732055
2025-12-12 12:00,6819.25,6843.75,6816.75,6828,84442,108440,624,624,0.575433419
2025-12-12 12:30,6828,6846,6823.25,6840.25,64382,84707,3671,3671,4.333762263
2025-12-12 13:00,6840.25,6856.75,6837.25,6852.25,76943,98419,3579,3579,3.636492954
2025-12-12 13:30,6852.5,6852.75,6838.25,6839.25,49549,62596,-1778,-1778,-2.840437089
2025-12-12 14:00,6839.25,6840.5,6826,6828.75,60526,78091,-3475,-3475,-4.449936612
2025-12-12 14:30,6828.75,6836.5,6828.25,6833.5,47942,60300,804,804,1.333333333
2025-12-12 15:00,6833.5,6838.75,6824.5,6827.25,48571,62071,-659,-659,-1.061687422
2025-12-12 15:30,6827.25,6832.5,6814.25,6831.25,116746,188032,-4158,-4158,-2.211325732
2025-12-12 16:00,6831.5,6837.25,6829.75,6833.5,24313,47145,-2583,-2583,-5.478841871
2025-12-12 16:30,6833.5,6836,6832.75,6833.5,5738,10911,-1035,-1035,-9.485839978
2025-12-14 18:00,6831,6838,6818.75,6828.25,4518,5685,-104,-104,-1.82937555
2025-12-14 18:30,6828.25,6834.5,6827.5,6833,1679,1921,-75,-75,-3.904216554
2025-12-14 19:00,6833,6838.25,6831.5,6838,2312,2552,4,4,0.156739812
2025-12-14 19:30,6838,6843.75,6838,6842.75,2153,2567,529,529,20.60771328
2025-12-14 20:00,6842.5,6843.5,6838.75,6842.25,2024,2132,-326,-326,-15.29080675
2025-12-14 20:30,6842,6848,6842,6847.25,2116,2416,-120,-120,-4.966887417
2025-12-14 21:00,6847.25,6849.75,6845.25,6848.75,1639,1812,-148,-148,-8.167770419
2025-12-14 21:30,6848.75,6850.75,6844.25,6846.25,1602,1719,-77,-77,-4.479348458
2025-12-14 22:00,6846.25,6848.5,6844.25,6844.75,1007,1116,24,24,2.150537634
2025-12-14 22:30,6844.75,6846.25,6843.75,6846,833,889,63,63,7.086614173
2025-12-14 23:00,6846.25,6846.75,6842,6846,1140,1271,-7,-7,-0.550747443
2025-12-14 23:30,6846,6850.75,6845,6850,1035,1125,29,29,2.577777778
2025-12-15 0:00,6849.75,6850.5,6846.75,6849,1023,1075,33,33,3.069767442
2025-12-15 0:30,6849,6851.5,6848.5,6850.25,893,1006,270,270,26.8389662
2025-12-15 1:00,6850.25,6850.25,6845.25,6847.5,1252,1353,-71,-71,-5.247597931
2025-12-15 1:30,6847.25,6851.5,6845.25,6849.5,1247,1367,-167,-167,-12.21653255
2025-12-15 2:00,6849.75,6851.5,6843.25,6844.5,1525,1754,-472,-472,-26.90992018
2025-12-15 2:30,6844.5,6847.5,6843.25,6845.5,2056,2295,-121,-121,-5.272331155
2025-12-15 3:00,6845.5,6849,6841.75,6846.75,3179,3558,-250,-250,-7.026419337
2025-12-15 3:30,6847.25,6856.5,6846.5,6854.5,3127,3766,-390,-390,-10.35581519
2025-12-15 4:00,6854.25,6860,6852,6858.75,3043,3455,495,495,14.32706223
2025-12-15 4:30,6858.75,6863,6858,6861.75,2601,3018,-134,-134,-4.440026508
2025-12-15 5:00,6861.5,6865.25,6860.25,6863.25,2475,2698,16,16,0.593031875
2025-12-15 5:30,6863.25,6865,6860.75,6864.25,2148,2400,232,232,9.666666667
2025-12-15 6:00,6864.25,6864.75,6862.25,6863.25,1609,1882,128,128,6.801275239
2025-12-15 6:30,6863.25,6866.25,6862.75,6864.75,2274,2658,550,550,20.69224981
2025-12-15 7:00,6864.75,6864.75,6858.5,6859.75,3753,4330,-612,-612,-14.13394919
2025-12-15 7:30,6859.75,6866.5,6859.5,6864.5,3371,4065,-121,-121,-2.976629766
2025-12-15 8:00,6864.25,6865,6860.25,6864,3593,4048,-30,-30,-0.741106719
2025-12-15 8:30,6864,6868.75,6863,6867.75,5442,7205,-1,-1,-0.013879251
2025-12-15 9:00,6867.5,6872.5,6865.75,6871.25,9113,12629,-299,-299,-2.367566712
2025-12-15 9:30,6871,6871.75,6836.75,6838,52993,62878,-2866,-2866,-4.558033016
2025-12-15 10:00,6838,6839.25,6806.25,6811.75,56252,66087,-2763,-2763,-4.180852513
2025-12-15 10:30,6811.75,6835,6809,6824.75,44837,55893,115,115,0.205750273
2025-12-15 11:00,6824.75,6844,6819.5,6841.25,31598,37739,463,463,1.226847558
2025-12-15 11:30,6841.25,6842.75,6814.75,6822,35017,41874,-826,-826,-1.97258442
2025-12-15 12:00,6822,6826.75,6815.75,6820,20670,23731,-525,-525,-2.212296153
2025-12-15 12:30,6819.75,6828,6807.5,6818.5,22156,26864,-598,-598,-2.226027397
2025-12-15 13:00,6818.25,6825.25,6808.5,6813.25,21038,25058,276,276,1.101444648
2025-12-15 13:30,6813.25,6827.5,6809.5,6823.5,18900,23722,1422,1422,5.994435545
2025-12-15 14:00,6823.5,6828.75,6817.5,6821.75,15820,18734,-88,-88,-0.469734173
2025-12-15 14:30,6821.75,6831.5,6818,6830.5,14732,16787,153,153,0.911419551
2025-12-15 15:00,6830.25,6830.75,6820.5,6824.25,16568,19441,133,133,0.684121187
2025-12-15 15:30,6824.5,6829.5,6819,6820.75,39885,62048,-3210,-3210,-5.173414131
2025-12-15 16:00,6820.75,6825.75,6819.25,6821.25,10413,17469,-955,-955,-5.466826951
2025-12-15 16:30,6821.5,6824.75,6821.5,6824.25,1677,2383,97,97,4.070499371
2025-12-15 18:00,6825.25,6827.75,6822,6823,685,786,105,105,13.35877863
2025-12-15 18:30,6823,6823,6812.5,6817.5,1183,1528,106,106,6.937172775
2025-12-15 19:00,6817.5,6820,6805.5,6815,2416,2971,33,33,1.110737126
2025-12-15 19:30,6815,6816.75,6807.75,6808,1155,1384,36,36,2.601156069
2025-12-15 20:00,6808.25,6812.25,6805.25,6808.75,1455,1898,-14,-14,-0.737618546
2025-12-15 20:30,6808.5,6810,6780.5,6789.25,8306,9435,-2699,-2699,-28.60625331
2025-12-15 21:00,6789.25,6795.25,6784.75,6793.5,1979,2292,108,108,4.712041885
2025-12-15 21:30,6793.25,6793.75,6785.5,6789,1313,1402,-110,-110,-7.845934379
2025-12-15 22:00,6789,6791.75,6784,6786.5,1504,1670,-296,-296,-17.7245509
2025-12-15 22:30,6787,6794.25,6781.5,6792.5,1113,1231,19,19,1.543460601
2025-12-15 23:00,6792.75,6793,6786,6790,745,803,41,41,5.105853051
2025-12-15 23:30,6790,6795.75,6789.5,6793.5,614,669,21,21,3.139013453
2025-12-16 0:00,6793.25,6793.75,6788.75,6788.75,1084,1332,16,16,1.201201201
2025-12-16 0:30,6788.25,6789.25,6780.25,6781.25,1535,1844,-152,-152,-8.242950108
2025-12-16 1:00,6781.5,6785.5,6780,6783.5,1300,1592,-20,-20,-1.256281407
2025-12-16 1:30,6783.25,6785.25,6780.75,6785,974,1146,-36,-36,-3.141361257
2025-12-16 2:00,6785.25,6788.25,6783.5,6786.25,814,886,16,16,1.805869074
2025-12-16 2:30,6786.25,6787,6775.25,6784.75,2212,2581,-465,-465,-18.01627276
2025-12-16 3:00,6784.75,6796.5,6784,6795.25,3051,3650,750,750,20.54794521
2025-12-16 3:30,6795,6800,6792.75,6799.5,1758,2035,275,275,13.51351351
2025-12-16 4:00,6799.25,6803.5,6796.5,6800.75,1716,2168,672,672,30.99630996
2025-12-16 4:30,6801,6803.25,6789,6793,1723,2013,-5,-5,-0.248385494
2025-12-16 5:00,6792.75,6804.75,6789.75,6803.75,1624,1948,310,310,15.9137577
2025-12-16 5:30,6804,6811.75,6801.25,6806.25,1645,1947,-49,-49,-2.516692347
2025-12-16 6:00,6806.25,6808.5,6804.5,6806.5,766,848,18,18,2.122641509
2025-12-16 6:30,6807,6816,6804.75,6816,1396,1630,76,76,4.662576687
2025-12-16 7:00,6816.25,6821.25,6813.5,6818.5,1785,2112,102,102,4.829545455
2025-12-16 7:30,6818.25,6822.25,6816.75,6817,1986,2290,182,182,7.947598253
2025-12-16 8:00,6816.75,6820.25,6810.75,6812.25,4985,5750,-36,-36,-0.626086957
2025-12-16 8:30,6820.5,6833.75,6807.25,6810.75,8748,10658,56,56,0.525426909
2025-12-16 9:00,6810.75,6817.5,6804,6805,5796,6851,41,41,0.598452781
2025-12-16 9:30,6805.25,6823,6789.75,6820.5,30655,36956,-732,-732,-1.980733846
2025-12-16 10:00,6821,6823.75,6777,6789.5,23101,26624,784,784,2.944711538
2025-12-16 10:30,6789.75,6807,6783,6803,17695,20318,490,490,2.41165469
2025-12-16 11:00,6802.75,6806.25,6780.75,6784.25,11954,13984,-1278,-1278,-9.139016018
2025-12-16 11:30,6784,6797.25,6778.75,6795.5,11068,13877,511,511,3.682352093
2025-12-16 12:00,6795.75,6802,6782.75,6786.25,10250,11970,-432,-432,-3.609022556
2025-12-16 12:30,6786.25,6795.25,6767,6768.25,11710,14564,-706,-706,-4.847569349
2025-12-16 13:00,6768.5,6774.25,6762,6768.25,14528,17870,238,238,1.331841074
2025-12-16 13:30,6768.25,6798.5,6768.25,6791,12866,15383,759,759,4.934018072
2025-12-16 14:00,6791,6791.5,6771,6782.75,12074,14182,954,954,6.726836835
2025-12-16 14:30,6782.75,6798.25,6781.5,6791.75,9825,11831,-117,-117,-0.988927394
2025-12-16 15:00,6791.75,6804.75,6790.25,6804.25,9077,11038,946,946,8.570393187
2025-12-16 15:30,6804,6817.75,6799.75,6800.25,31314,47696,-2596,-2596,-5.442804428
2025-12-16 16:00,6800,6801.75,6790,6794.5,9545,14346,410,410,2.857939495
2025-12-16 16:30,6794.25,6797.5,6792,6793,1176,1637,153,153,9.346365302
2025-12-16 18:00,6849.25,6856,6842.5,6850.25,3306,3728,222,222,5.954935622
2025-12-16 18:30,6850.5,6855,6844.5,6845.25,2996,3430,80,80,2.332361516
2025-12-16 19:00,6845.25,6845.75,6835,6842.75,4807,5509,55,55,0.99836631
2025-12-16 19:30,6843,6848.5,6838.75,6843.5,3521,4088,162,162,3.962818004
2025-12-16 20:00,6843.5,6853.75,6843.5,6849.75,4874,5632,226,226,4.012784091
2025-12-16 20:30,6849.75,6855.75,6845.25,6855.25,3514,3885,39,39,1.003861004
2025-12-16 21:00,6855.25,6855.75,6849,6854.75,3429,3821,55,55,1.439413766
2025-12-16 21:30,6854.75,6856.75,6852,6854.75,2473,2773,-5,-5,-0.180310133
2025-12-16 22:00,6854.75,6857.25,6853.75,6856.5,2170,2490,240,240,9.638554217
2025-12-16 22:30,6856.5,6856.75,6850,6851.75,2174,2413,-119,-119,-4.93162039
2025-12-16 23:00,6851.75,6856,6847,6849,2273,2645,-27,-27,-1.020793951
2025-12-16 23:30,6849,6849.75,6845.75,6846.5,2036,2318,170,170,7.333908542
2025-12-17 0:00,6846.75,6849.5,6842.75,6845.25,2461,2907,183,183,6.295149639
2025-12-17 0:30,6845.25,6854,6845,6853,2284,2664,312,312,11.71171171
2025-12-17 1:00,6852.75,6863.5,6852.5,6862,4165,4946,412,412,8.329963607
2025-12-17 1:30,6861.75,6864,6859,6859.75,2179,2536,-204,-204,-8.044164038
2025-12-17 2:00,6859.75,6867.5,6858,6862,4420,5433,337,337,6.20283453
2025-12-17 2:30,6862,6866,6859.5,6862.5,3057,3743,-65,-65,-1.73657494
2025-12-17 3:00,6862.5,6865,6857.75,6863.75,6006,7020,78,78,1.111111111
2025-12-17 3:30,6863.75,6869.25,6861.25,6864.75,5081,5996,406,406,6.771180787
2025-12-17 4:00,6864.5,6871.75,6862,6869.5,6756,8143,693,693,8.510377011
2025-12-17 4:30,6869.5,6877.75,6868.5,6876,5279,6201,1021,1021,16.46508628
2025-12-17 5:00,6876,6880.75,6875,6878.75,4393,5409,501,501,9.262340544
2025-12-17 5:30,6878.75,6882.25,6876.75,6880.75,5458,7048,108,108,1.532349603
2025-12-17 6:00,6880.75,6882.5,6876.5,6878,4532,5880,-528,-528,-8.979591837
2025-12-17 6:30,6878,6882,6877.75,6881,3477,4416,-276,-276,-6.25
2025-12-17 7:00,6881.25,6882,6877.5,6878,4727,6063,-167,-167,-2.754412007
2025-12-17 7:30,6878.25,6882.5,6877.75,6878.75,4382,5563,-309,-309,-5.554556894
2025-12-17 8:00,6878.75,6880.5,6863,6873.25,19283,25399,-1757,-1757,-6.917595181
2025-12-17 8:30,6873.5,6880.5,6867.75,6873.75,16450,21541,273,273,1.267350634
2025-12-17 9:00,6873.75,6877.75,6865,6865.5,14158,17625,-355,-355,-2.014184397
2025-12-17 9:30,6865.5,6871.25,6841.5,6857.75,134465,170684,-4256,-4256,-2.493496754
2025-12-17 10:00,6857.75,6862.25,6846,6854.5,85110,105508,574,574,0.544034576
2025-12-17 10:30,6854.25,6857,6804,6810,135686,173897,-5171,-5171,-2.973599315
2025-12-17 11:00,6809.75,6821,6798.5,6810.75,102432,127869,2183,2183,1.707215979
2025-12-17 11:30,6810.5,6812,6794.5,6806,82313,102183,-1997,-1997,-1.954336827
2025-12-17 12:00,6806,6814.5,6794.75,6805.25,65517,83328,68,68,0.081605223
2025-12-17 12:30,6805.5,6815,6793.5,6801.75,57726,72245,1345,1345,1.861720534
2025-12-17 13:00,6801.75,6812.5,6793.5,6797,50393,65321,3281,3281,5.022886974
2025-12-17 13:30,6796.75,6799.5,6783.25,6788.5,53158,68028,-686,-686,-1.008408302
2025-12-17 14:00,6788.25,6793.5,6783.25,6787.75,42705,54689,-779,-779,-1.424418073
2025-12-17 14:30,6788,6796.25,6785.25,6794.5,44316,57388,1422,1422,2.477869938
2025-12-17 15:00,6794.5,6796.5,6785.5,6788.5,47718,66724,-1660,-1660,-2.48786044
2025-12-17 15:30,6788.5,6793.75,6775.5,6777,112072,180669,201,201,0.111253176
2025-12-17 16:00,6776.75,6795,6776.75,6788.75,30371,55700,4716,4716,8.466786355
2025-12-17 16:30,6788.75,6792.25,6783.75,6786.5,6076,8992,-662,-662,-7.362099644
2025-12-17 18:00,6792,6793,6782,6787.75,4529,5140,-270,-270,-5.252918288
2025-12-17 18:30,6787.5,6791.75,6780.25,6782.25,3338,3954,-394,-394,-9.964592817
2025-12-17 19:00,6782.5,6791,6776,6784.5,8510,9782,-78,-78,-0.797382948
2025-12-17 19:30,6784.25,6793,6782,6792.25,4767,5653,375,375,6.633645852
2025-12-17 20:00,6792,6793,6786,6790,4574,5185,-169,-169,-3.259402122
2025-12-17 20:30,6790,6791.75,6782.75,6784.5,4656,5346,-106,-106,-1.982790872
2025-12-17 21:00,6784.5,6795,6783.25,6786.75,5862,6888,612,612,8.885017422
2025-12-17 21:30,6786.75,6790.75,6784,6785.5,3262,3706,406,406,10.95520777
2025-12-17 22:00,6785.25,6786,6771.5,6773.75,5673,6626,-640,-640,-9.658919408
2025-12-17 22:30,6773.75,6782.5,6773.5,6780,3434,4096,488,488,11.9140625
2025-12-17 23:00,6780,6785.25,6779,6784,2313,2553,129,129,5.052878966
2025-12-17 23:30,6783.75,6789,6783.25,6788.5,2037,2328,288,288,12.37113402
2025-12-18 0:00,6788.5,6789.25,6782.75,6784.5,2461,2727,179,179,6.563989732
2025-12-18 0:30,6784.5,6788.5,6783.25,6785.75,3048,3666,366,366,9.983633388
2025-12-18 1:00,6785.75,6787.25,6784,6786.5,2662,3253,297,297,9.130033815
2025-12-18 1:30,6785.75,6787.5,6780.5,6786,3930,4942,-80,-80,-1.618777823
2025-12-18 2:00,6786,6794.75,6785.75,6793.5,4415,5178,196,196,3.785245268
2025-12-18 2:30,6793.5,6795.5,6792,6793.5,2804,3274,248,248,7.57483201
2025-12-18 3:00,6793.5,6797.25,6789,6790.75,7630,9034,1492,1492,16.51538632
2025-12-18 3:30,6790.75,6801,6790.25,6798.25,5967,7100,566,566,7.971830986
2025-12-18 4:00,6798.25,6801,6795,6799,4717,5513,535,535,9.704335208
2025-12-18 4:30,6799,6807.75,6799,6807.25,5229,6657,1691,1691,25.40183266
2025-12-18 5:00,6807.25,6808,6802.5,6805.25,3753,4923,373,373,7.576680886
2025-12-18 5:30,6805.5,6808.25,6803.5,6805.25,3037,3639,303,303,8.326463314
2025-12-18 6:00,6805.25,6810.5,6804.25,6808.5,3333,4400,260,260,5.909090909
2025-12-18 6:30,6808.25,6811.75,6807,6811,3797,4956,-82,-82,-1.654560129
2025-12-18 7:00,6811,6812,6806.25,6806.5,5115,6595,-241,-241,-3.654283548
2025-12-18 7:30,6806.25,6808.5,6803.5,6805,4381,5691,-205,-205,-3.602178879
2025-12-18 8:00,6805,6810.25,6801,6809,7477,10172,360,360,3.539127015
2025-12-18 8:30,6809.25,6837.75,6809.25,6829.25,48360,63285,1001,1001,1.581733428
2025-12-18 9:00,6829,6841.25,6828.5,6840,23857,31173,1145,1145,3.673050396
2025-12-18 9:30,6839.75,6850.25,6820.5,6844.5,160568,209834,2336,2336,1.113260959
2025-12-18 10:00,6844.5,6855.25,6825,6854.25,123129,160163,641,641,0.400217279
2025-12-18 10:30,6854.25,6870.5,6850.75,6864.75,104961,143604,4412,4412,3.072337818
2025-12-18 11:00,6864.5,6871.25,6859.75,6862,67526,93498,1624,1624,1.736935549
2025-12-18 11:30,6862,6872,6857.5,6860,60672,80557,2297,2297,2.851397147
2025-12-18 12:00,6859.75,6860,6811.75,6820.75,157686,212747,-4501,-4501,-2.115658505
2025-12-18 12:30,6820.75,6850.75,6817.5,6847.25,104889,141933,1527,1527,1.075859737
2025-12-18 13:00,6847.25,6854.5,6839.25,6851.75,58157,76386,-228,-228,-0.298484015
2025-12-18 13:30,6852,6860.75,6843.75,6845.75,57188,77490,-536,-536,-0.691702155
2025-12-18 14:00,6845.75,6846.25,6829.25,6835,74284,98168,-228,-228,-0.23225491
2025-12-18 14:30,6834.75,6836.5,6816.25,6820.5,73242,96650,-2610,-2610,-2.700465598
2025-12-18 15:00,6820.5,6842.25,6817.75,6840.25,68616,92045,2745,2745,2.982236949
2025-12-18 15:30,6840,6850,6828,6828.5,110020,181373,1873,1873,1.032678513
2025-12-18 16:00,6828.5,6829.75,6820,6823.25,26470,48340,1948,1948,4.029788995
2025-12-18 16:30,6823.5,6824.5,6820.5,6822.75,4385,7138,-126,-126,-1.765200336
2025-12-18 18:00,6824.75,6829,6820,6822.5,3802,4667,-5,-5,-0.107135205
2025-12-18 18:30,6822.75,6829.75,6821.5,6829.75,2409,2844,310,310,10.90014065
2025-12-18 19:00,6830,6831.25,6823,6825.75,3193,3636,14,14,0.385038504
2025-12-18 19:30,6826,6829.75,6822.75,6828.25,2557,2852,266,266,9.326788219
2025-12-18 20:00,6828.25,6828.5,6822.25,6826.25,2729,3023,-139,-139,-4.598081376
2025-12-18 20:30,6826.25,6833,6822.25,6830.5,5079,5885,185,185,3.143585387
2025-12-18 21:00,6830.25,6832.5,6827,6830.5,3188,3719,141,141,3.791341759
2025-12-18 21:30,6830.25,6833.25,6825.5,6826,3189,3689,-157,-157,-4.255895907
2025-12-18 22:00,6825.75,6836,6822.5,6831.75,4963,5822,514,514,8.828581244
2025-12-18 22:30,6831.75,6836.75,6829.75,6834.5,3066,3531,-1,-1,-0.028320589
2025-12-18 23:00,6834.5,6836.5,6831.5,6833,2047,2351,-179,-179,-7.61378137
2025-12-18 23:30,6833,6835,6830.75,6834,1644,1902,130,130,6.83491062
2025-12-19 0:00,6833.75,6834.5,6828.5,6830.5,2614,3032,-60,-60,-1.978891821
2025-12-19 0:30,6830.75,6833.5,6827.25,6827.75,2855,3438,-40,-40,-1.163467132
2025-12-19 1:00,6827.75,6830.75,6825.75,6826.75,3286,4048,-28,-28,-0.691699605
2025-12-19 1:30,6826.75,6828.75,6820.5,6827.25,3579,4281,51,51,1.191310441
2025-12-19 2:00,6827.5,6841.25,6827.25,6837.75,4325,5232,372,372,7.110091743
2025-12-19 2:30,6837.5,6840.25,6833.25,6840,2871,3374,252,252,7.468879668
2025-12-19 3:00,6839.5,6848,6837.5,6841.25,6525,7694,254,254,3.30127372
2025-12-19 3:30,6841.25,6851.25,6841.25,6848.25,4866,6042,454,454,7.514068189
2025-12-19 4:00,6848,6853,6844.75,6852.5,4416,5306,140,140,2.638522427
2025-12-19 4:30,6852.5,6854.25,6849.75,6852.75,3128,3783,-33,-33,-0.872323553
2025-12-19 5:00,6852.75,6853.5,6845.75,6851.25,3859,4677,35,35,0.748342955
2025-12-19 5:30,6851,6852.25,6845.75,6847,3520,4372,226,226,5.16925892
2025-12-19 6:00,6846.75,6847,6837.75,6845.5,5848,6970,22,22,0.315638451
2025-12-19 6:30,6845.75,6847.75,6840.75,6842.25,3765,4508,436,436,9.671694765
2025-12-19 7:00,6842.25,6846,6836.5,6841.25,6024,7187,-29,-29,-0.403506331
2025-12-19 7:30,6841.25,6843.25,6829,6830,6793,8584,-102,-102,-1.188257223
2025-12-19 8:00,6830,6835,6829,6835,8187,11086,1226,1226,11.05899332
2025-12-19 8:30,6834.75,6840.75,6831.5,6836,13501,19121,3487,3487,18.23649391
2025-12-19 9:00,6836,6849.25,6831.5,6847.25,31058,49145,7717,7717,15.70251297
2025-12-19 9:30,6847.25,6881.75,6845.75,6880.5,135347,185956,4898,4898,2.63395642
2025-12-19 10:00,6880.25,6887.5,6866.75,6874.5,88992,114778,-2472,-2472,-2.153722839
2025-12-19 10:30,6874.5,6883.75,6869,6872.25,70881,89754,-610,-610,-0.679635448
2025-12-19 11:00,6872.25,6885.5,6868,6884.5,57523,79844,3718,3718,4.656580332
2025-12-19 11:30,6884.75,6888.25,6876.25,6879.75,46216,60206,162,162,0.269076172
2025-12-19 12:00,6879.5,6891.25,6879,6889.5,35384,46775,957,957,2.045964725
2025-12-19 12:30,6889.25,6893.25,6885.75,6889,31952,42425,1207,1207,2.845020625
2025-12-19 13:00,6889.25,6893.75,6887.25,6890,24573,32914,382,382,1.160600352
2025-12-19 13:30,6890,6891.25,6884,6884.75,25484,33186,-520,-520,-1.566925812
2025-12-19 14:00,6884.75,6890.75,6884.5,6888.75,21514,28169,993,993,3.525151763
2025-12-19 14:30,6888.75,6892.75,6887.75,6888.5,20994,28954,740,740,2.555778131
2025-12-19 15:00,6888.75,6891,6886.25,6887.75,29205,40194,-258,-258,-0.641886849
2025-12-19 15:30,6887.75,6890.5,6879.25,6888.5,109383,202329,-8257,-8257,-4.080977023
2025-12-19 16:00,6888.5,6891.5,6886.25,6890.5,25312,52564,-66,-66,-0.125561221
2025-12-19 16:30,6890.5,6895.25,6889.5,6893.5,7184,13357,663,663,4.963689451
2025-12-21 18:00,6906.25,6910,6900.75,6902.75,4861,6681,7,7,0.104774734
2025-12-21 18:30,6902.5,6907.5,6902.5,6906,2476,2921,237,237,8.113659706
2025-12-21 19:00,6906.25,6908,6900.5,6901.25,4417,5184,0,0,0
2025-12-21 19:30,6901.25,6903.25,6900.5,6900.75,1934,2155,127,127,5.893271462
2025-12-21 20:00,6901,6908.5,6900.75,6907.75,3369,4018,608,608,15.13190642
2025-12-21 20:30,6907.75,6909.25,6906.75,6907,2322,2580,32,32,1.240310078
2025-12-21 21:00,6907,6908,6905.25,6907,1904,2182,16,16,0.733272227
2025-12-21 21:30,6907,6908.25,6905.75,6908.25,1332,1448,74,74,5.110497238
2025-12-21 22:00,6908,6909,6904.75,6904.75,1902,2376,-80,-80,-3.367003367
2025-12-21 22:30,6904.75,6905.5,6903.75,6904.5,1665,1904,10,10,0.525210084
2025-12-21 23:00,6904.5,6906.5,6903.75,6905.25,1621,1894,-104,-104,-5.491024287
2025-12-21 23:30,6905.25,6905.75,6904,6904.5,1018,1117,-45,-45,-4.028648165
2025-12-22 0:00,6904.25,6905.25,6901.75,6901.75,1791,2036,-38,-38,-1.866404715
2025-12-22 0:30,6901.75,6904.25,6901.25,6903.25,1083,1240,156,156,12.58064516
2025-12-22 1:00,6903.25,6905.5,6903.25,6904.5,1230,1556,104,104,6.683804627
2025-12-22 1:30,6904.25,6907.75,6903.75,6906.5,1437,1632,56,56,3.431372549
2025-12-22 2:00,6906.75,6911.25,6906.5,6909.25,2426,2947,449,449,15.23583305
2025-12-22 2:30,6909.5,6911.75,6909.25,6910.25,1738,2136,98,98,4.588014981
2025-12-22 3:00,6910.5,6913,6908.75,6911,3961,4496,246,246,5.471530249
2025-12-22 3:30,6911,6911.75,6904.75,6905.75,3972,4611,-237,-237,-5.139882889
2025-12-22 4:00,6905.75,6911.25,6905.25,6910.25,3457,3934,352,352,8.947635994
2025-12-22 4:30,6910.5,6912.25,6909.75,6910.5,2838,3283,177,177,5.391410295
2025-12-22 5:00,6910.75,6912.5,6909.5,6911.25,2164,2600,102,102,3.923076923
2025-12-22 5:30,6911.25,6912,6910.5,6911,2034,2489,-203,-203,-8.155885898
2025-12-22 6:00,6911,6913.75,6910.75,6912.75,2964,3693,-25,-25,-0.676956404
2025-12-22 6:30,6912.75,6913,6909.75,6910.75,2731,3293,-163,-163,-4.949893714
2025-12-22 7:00,6911,6914,6909.25,6913.5,4409,5609,85,85,1.515421644
2025-12-22 7:30,6913.75,6915.5,6911.5,6914.75,4674,6170,474,474,7.682333874
2025-12-22 8:00,6914.75,6919.25,6913.75,6918.25,5145,6859,739,739,10.77416533
2025-12-22 8:30,6918.25,6919.5,6914.5,6919.25,6418,8677,273,273,3.146248703
2025-12-22 9:00,6919.25,6923.75,6919,6921.5,13233,18383,129,129,0.701735299
2025-12-22 9:30,6921.75,6927.75,6911.75,6922.25,101747,128046,-2040,-2040,-1.593177452
2025-12-22 10:00,6922.25,6923.75,6911,6920,63782,80853,-165,-165,-0.20407406
2025-12-22 10:30,6920,6922.25,6908.5,6918.5,56096,73212,90,90,0.122930667
2025-12-22 11:00,6918.75,6932.25,6918.5,6929.25,45606,65467,757,757,1.156307758
2025-12-22 11:30,6929.25,6932.25,6926,6932.25,31360,45530,1164,1164,2.556556117
2025-12-22 12:00,6932.25,6933.5,6927.75,6929,25216,35776,54,54,0.150939177
2025-12-22 12:30,6929,6936.25,6928,6934.75,26658,40139,4547,4547,11.32813473
2025-12-22 13:00,6934.75,6935,6925.75,6929.25,28714,42311,-4263,-4263,-10.07539411
2025-12-22 13:30,6929.25,6931.25,6926,6927.25,21804,32359,2257,2257,6.974875614
2025-12-22 14:00,6927.25,6930,6924.5,6929.5,23308,33742,1462,1462,4.332878905
2025-12-22 14:30,6929.75,6932.5,6928.75,6930.25,22632,33459,337,337,1.007202845
2025-12-22 15:00,6930,6932.75,6928.75,6931.5,25161,36677,293,293,0.798865774
2025-12-22 15:30,6931.5,6933.75,6928.25,6929.5,68337,129991,-3385,-3385,-2.604026433
